state,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,is_fork,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words,merged
-1.0050125627355517,0.0,-0.2592610517731362,16.280612837502805,0.8666370094561693,0.13940838552619275,7.99713533431546,-0.40944538044453066,4.819844028645505,0.7919477965499887,0.9948028940997163,4.6796496086997434,1.9610531905757904,0.6781381225765897,3.8107932860916782,-0.20209335510338558,2.7132957313655885,-0.47554090581959646,0.0,4.311686824765199,-0.2176545646360967,-0.603561081392357,-0.05092919891475851,0.0,3.924096555661737,-0.7870407857160688,-0.09424729657397846,0.0,-0.7663560447348134,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.2592610517731362,16.280612837502805,-0.10302429132369033,0.18831427563136832,0.10832559310637177,-0.17640616099475584,16.517813234388772,0.8666370094561693,0.9948028940997163,0.1930803492785812,0.0,2.9067895705919184,-0.5711341209168094,-0.11197856663190753,0
-1.0050125627355517,0.0,-0.24927442890767335,-0.19708720977001487,-0.12981563635737578,-0.2514562467902356,0.456534219659087,0.29497677946003814,-0.430530730227594,-0.11703102301958218,-0.26216627254156544,-0.2966042842078772,-0.18848838615477892,0.3339055730453259,0.16410114629102923,-0.20209335510338558,1.8704060028170455,1.1140108685077454,0.0,-0.2997429343419657,-0.2176545646360967,-0.9703878727747316,-0.2386444168498164,0.0,-0.41431865236671744,-0.7870407857160688,-0.09424729657397846,0.0,-0.7663560447348134,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.24927442890767335,-0.19708720977001487,-0.1543653002889845,-0.1335140615501774,-0.19201001474998353,-0.17640616099475584,-0.13530659864338632,-0.12981563635737578,-0.26216627254156544,-0.028851086673810956,0.0,4.686256610771662,-1.304532671050754,-0.24252575276513305,0
-1.0050125627355517,0.0,-0.12444164308938802,-0.021433170725696192,-0.3512495576492747,-0.12116803601809281,-0.19917022509364116,-0.40944538044453066,-0.430530730227594,-0.5715204328043676,-0.2517754348295036,4.45903689016246,4.310960702079204,0.3339055730453259,2.595229239491462,-0.20209335510338558,1.8704060028170455,-0.47554090581959646,0.0,-0.2997429343419657,-0.2176545646360967,0.8113422567968023,0.17036109865096016,0.0,0.8872059100418189,-0.7870407857160688,-0.09424729657397846,0.0,-0.7663560447348134,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.12444164308938802,-0.021433170725696192,-0.2570473182195729,-0.22291082187838454,-0.273919725983535,-0.17640616099475584,-0.13530659864338632,-0.3512495576492747,-0.2517754348295036,-0.4727139585785953,0.0,2.9067895705919184,-0.2044348458498371,0.34837203710104564,0
0.995012437733208,0.0,-0.2575966146288924,-0.213977021216584,-0.3512495576492747,-0.2514562467902356,0.456534219659087,-0.40944538044453066,-0.430530730227594,-0.5715204328043676,-0.2629717638370741,-0.552328604427855,1.5841739723123756,-0.6987920755484653,-1.0514629003091873,-0.20209335510338558,-0.6582631828285839,-0.47554090581959646,0.0,2.0059719452116163,-0.2176545646360967,0.44451546541442766,-0.2592473066231764,0.0,0.019522868436128014,1.2705821834762678,-0.09424729657397846,0.0,1.3048765086025202,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.2575966146288924,-0.213977021216584,-0.27416098787467097,-0.2586695260096674,-0.273919725983535,-0.17640616099475584,-0.13530659864338632,-0.3512495576492747,-0.2629717638370741,-0.4727139585785953,0.0,-0.38070038499438663,1.2623622544180522,-0.2700093708984437,0
0.995012437733208,0.0,-0.09448177449299953,2.0019662405732825,1.6416557339778155,-0.12116803601809281,-0.8548746698463693,-0.40944538044453066,0.6195442215470258,0.33745838676520323,-0.19772696890087174,-0.552328604427855,-0.4833855656407886,-0.6987920755484653,-1.0514629003091873,-0.20209335510338558,0.2239375748527505,-0.47554090581959646,0.0,-0.2997429343419657,15.329100052227952,0.6541307747757845,-0.2630626565812061,0.0,-0.41431865236671744,-0.7870407857160688,-0.09424729657397846,0.0,-0.7663560447348134,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.09448177449299953,2.0019662405732825,1.7110246921167045,7.71552149526641,10.647375105156657,-0.17640616099475584,-0.13530659864338632,1.6416557339778155,-0.19772696890087174,3.5220518885644636,0.0,4.686256610771662,0.8956629793510799,-0.304363893565082,0
-1.0050125627355517,0.0,-0.2592610517731362,-0.21059905892727016,-0.3512495576492747,-0.2514562467902356,0.784386442035451,-0.40944538044453066,-0.430530730227594,-0.5715204328043676,-0.2629717638370741,-0.41555907633936545,-0.48307412549347784,-0.3545595260172016,0.16410114629102923,-0.20209335510338558,1.8704060028170455,0.05430968562285087,0.0,-0.2997429343419657,0.81879574315484,-0.2367342900099824,-0.2882439663042016,0.0,-0.41431865236671744,-0.7870407857160688,-0.09424729657397846,0.0,1.3048765086025202,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.2592610517731362,-0.21059905892727016,-0.29127465752976905,-0.2586695260096674,-0.273919725983535,-0.17640616099475584,-0.13530659864338632,-0.3512495576492747,-0.2629717638370741,-0.4727139585785953,0.0,4.686256610771662,-0.2044348458498371,-0.3181057026317373,0
-1.0050125627355517,0.0,-0.2542677403404048,-0.213977021216584,-0.3512495576492747,-0.12116803601809281,-0.19917022509364116,-0.40944538044453066,-0.430530730227594,-0.5715204328043676,-0.2626495673188706,-0.3925915315808478,-0.47642396234795875,-0.010326976485937845,1.3796651928912458,-0.20209335510338558,1.0275162742685022,-0.47554090581959646,0.0,-0.2997429343419657,-0.2176545646360967,0.13009250137239223,-0.18980793738703713,0.0,0.8872059100418189,-0.7870407857160688,-0.09424729657397846,0.0,-0.7663560447348134,-0.1125087900926024,4.606758320361751,-0.21068085574275922,-0.18328047158971922,-0.2542677403404048,-0.213977021216584,-0.27416098787467097,-0.2586695260096674,-0.273919725983535,-0.17640616099475584,-0.13530659864338632,-0.3512495576492747,-0.2626495673188706,-0.4727139585785953,0.0,0.5241133642495506,-0.5711341209168094,-0.22191303916515007,0
-1.0050125627355517,0.0,-0.22097899745552868,-0.2173549835058978,-0.24053259700332522,-0.2514562467902356,-0.19917022509364116,-0.40944538044453066,-0.430530730227594,-0.11703102301958218,-0.2612802321165059,-0.1649228311419905,-0.38610631962782277,-0.010326976485937845,1.3796651928912458,-0.20209335510338558,1.0275162742685022,0.05430968562285087,0.0,-0.2997429343419657,-0.2176545646360967,-0.3939457720310001,-0.14173452791586374,0.0,0.8872059100418189,-0.7870407857160688,-0.09424729657397846,0.0,1.3048765086025202,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.22097899745552868,-0.2173549835058978,-0.23993364856447483,-0.2586695260096674,-0.2466164889056845,-0.17640616099475584,-0.13530659864338632,-0.24053259700332522,-0.2612802321165059,-0.2507825226262031,0.0,-0.26005855176186166,-0.2044348458498371,-0.16007489836520114,0
-1.0050125627355517,0.0,-0.18269694313792118,-0.12615000169442464,-0.12981563635737578,0.13940838552619275,-0.19917022509364116,-0.40944538044453066,-0.430530730227594,-0.5715204328043676,-0.2559639895661487,-0.33414987597772006,-0.3540096644461436,-0.3545595260172016,0.16410114629102923,-0.20209335510338558,0.1846265457199592,-0.47554090581959646,0.0,-0.2997429343419657,-0.2176545646360967,0.5493231200951061,0.2291174880046165,0.0,0.019522868436128014,-0.7870407857160688,-0.09424729657397846,0.0,1.3048765086025202,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.18269694313792118,-0.12615000169442464,0.10233974453748643,0.13467621943444405,0.0537191189506708,0.19694021148091795,-0.13530659864338632,-0.12981563635737578,-0.2559639895661487,-0.2507825226262031,0.0,-0.13941671852933668,0.8956629793510799,0.0529231421679563,0
-1.0050125627355517,0.0,-0.2542677403404048,-0.2173549835058978,-0.3512495576492747,-0.2514562467902356,-0.19917022509364116,-0.40944538044453066,-0.430530730227594,-0.5715204328043676,-0.26289121470752325,-0.5339442112164148,-0.460851954982418,-0.010326976485937845,1.3796651928912458,-0.20209335510338558,0.1846265457199592,-0.47554090581959646,0.0,-0.2997429343419657,0.81879574315484,-0.18433046266964317,-0.36912938541442986,0.0,-0.8481601731695629,-0.7870407857160688,-0.09424729657397846,0.0,-0.7663560447348134,-0.1125087900926024,-0.21707238158772646,-0.21068085574275922,-0.18328047158971922,-0.2542677403404048,-0.2173549835058978,-0.27416098787467097,-0.2765488780753088,-0.273919725983535,-0.17640616099475584,-0.13530659864338632,-0.3512495576492747,-0.26289121470752325,-0.4727139585785953,0.0,-0.048935343604942956,0.5289637042841075,-0.34558932076504795,0
