state,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,is_fork,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words,merged
-0.2449807920318167,0.0,-0.0245746886866124,-0.029334588008858502,-0.03989907541479238,-0.015624165117293278,0.4920311425740851,-0.1799211788990219,-0.2528401300323771,-0.14112452075121057,-0.11018299127766287,-0.1718187987008618,-0.15323284593354036,-0.7883246425201437,-2.0458681488664956,-0.17224520854689906,-1.620240631770754,0.37994701035995093,0.0,-0.12770135304986885,-0.230005445744876,-0.35747564608701005,0.0027992116039003917,0.2677872436846472,-0.2863098104464843,1.8442598782118198,0.057325078076589944,0.0,-0.9289853059279987,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.0245746886866124,-0.029334588008858502,0.49489514905236615,0.5716065404828123,-0.06970440294330055,-0.13087554898071885,-0.0648991983099903,-0.03989907541479238,-0.11018299127766287,-0.25479347221430654,0.0,-0.7304989873024913,-0.9608500932371217,0.08589416409025612,0
-0.2449807920318167,0.0,-0.029925168533415498,-0.04044107765573717,-0.04429602400600198,-0.03405336248027581,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.5138028668126596,-0.12660652249078644,-0.2552473616368761,-0.15663149654149727,-0.24630163249618237,0.10601172929161279,-0.17224520854689906,0.010296645435647076,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,-0.5208930842982147,0.022835673610766234,0.2677872436846472,-0.2863098104464843,-0.5422229327949118,0.057325078076589944,0.0,-0.9289853059279987,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.029925168533415498,-0.04044107765573717,-0.34656232328380726,-0.31953750081065424,-0.3600504611451036,-0.13087554898071885,-0.0648991983099903,-0.04429602400600198,-0.12660652249078644,-0.48321741566286086,0.0,-0.43924169538475805,-0.2631692994290676,0.10664670684434178,1
-0.2449807920318167,0.0,-0.02984686882834033,-0.040352930912507974,-0.04429602400600198,-0.03405336248027581,1.3678980979415665,-0.1799211788990219,-0.2528401300323771,-0.5138028668126596,-0.12643133815784646,0.15123264984685922,-0.05010072173472518,-0.7883246425201437,-2.0458681488664956,-0.17224520854689906,1.8326618376075081,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,-0.7387830019131542,0.7616802101139442,0.2677872436846472,-0.2863098104464843,1.8442598782118198,0.057325078076589944,0.0,1.0764432909959347,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.02984686882834033,-0.040352930912507974,-0.31941853385360813,-0.28880839593846575,-0.31165945144480306,-0.13087554898071885,-0.0648991983099903,-0.04429602400600198,-0.12643133815784646,-0.48321741566286086,0.0,-0.7304989873024913,-0.6120096963330947,0.9575009597618545,0
-0.2449807920318167,0.0,-0.02984686882834033,-0.040352930912507974,-0.04429602400600198,-0.03405336248027581,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.5138028668126596,-0.12643133815784646,-0.20218648690073499,-0.15663149654149727,-0.24630163249618237,0.10601172929161279,-0.17224520854689906,0.010296645435647076,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,-0.08511324906833573,0.0027992116039003917,0.2677872436846472,-0.2863098104464843,-0.5422229327949118,0.057325078076589944,0.0,-0.9289853059279987,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.02984686882834033,-0.040352930912507974,-0.292274744423409,-0.28880839593846575,-0.3600504611451036,-0.13087554898071885,-0.0648991983099903,-0.04429602400600198,-0.12643133815784646,-0.48321741566286086,0.0,-0.43924169538475805,-0.2631692994290676,0.08589416409025612,1
-0.2449807920318167,0.0,-0.02976856912326516,-0.04026478416927878,-0.04429602400600198,-0.030367523007679306,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.5138028668126596,-0.12599337732549648,-0.2551887069580312,-0.15663149654149727,-0.24630163249618237,0.10601172929161279,-0.17224520854689906,0.010296645435647076,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,-0.1395857284720706,-0.2276201014750568,0.2677872436846472,-0.2863098104464843,-0.5422229327949118,0.057325078076589944,0.0,1.0764432909959347,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.02976856912326516,-0.04026478416927878,-0.21084337613281157,-0.22735018619408875,-0.16648642234390157,-0.13087554898071885,-0.0648991983099903,-0.04429602400600198,-0.12599337732549648,-0.48321741566286086,0.0,0.14327288845070843,0.08567109747495943,-0.5574346612863998,1
-0.2449807920318167,0.0,-0.02984686882834033,-0.040352930912507974,-0.04429602400600198,-0.03405336248027581,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.5138028668126596,-0.12643133815784646,-0.2271208995865514,3.922950439112246,0.2957213775277789,0.10601172929161279,-0.17224520854689906,-1.620240631770754,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,-0.08511324906833573,0.0027992116039003917,0.2677872436846472,3.42208392486036,-0.5422229327949118,0.057325078076589944,0.0,-0.9289853059279987,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.02984686882834033,-0.040352930912507974,-0.292274744423409,-0.28880839593846575,-0.3600504611451036,-0.13087554898071885,-0.0648991983099903,-0.04429602400600198,-0.12643133815784646,-0.48321741566286086,0.0,-0.43924169538475805,-0.2631692994290676,0.08589416409025612,1
-0.2449807920318167,0.0,-0.029820768926648606,-0.03691520792656934,-0.03989907541479238,-0.03405336248027581,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.14112452075121057,-0.1246794948284466,-0.25429345133355596,-0.15663149654149727,-0.24630163249618237,0.10601172929161279,-0.17224520854689906,0.010296645435647076,-0.23593848915081578,0.0,4.764519496184543,-0.230005445744876,-1.174562837143033,0.0027992116039003917,0.2677872436846472,-0.2863098104464843,-0.5422229327949118,0.057325078076589944,0.0,-0.9289853059279987,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.029820768926648606,-0.03691520792656934,-0.1836995867026124,-0.13516287157752324,-0.11809541264360106,-0.13087554898071885,-0.0648991983099903,-0.03989907541479238,-0.1246794948284466,-0.25479347221430654,0.0,-0.7304989873024913,-0.6120096963330947,0.08589416409025612,1
-0.2449807920318167,0.0,-0.029899068631723775,-0.040176637426049586,-0.03989907541479238,-0.03405336248027581,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.14112452075121057,-0.12643133815784646,-0.2551794456929505,-0.15663149654149727,-0.24630163249618237,0.10601172929161279,-0.17224520854689906,0.010296645435647076,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,-0.9566729195280935,0.2682823331948728,0.2677872436846472,-0.2863098104464843,-0.5422229327949118,0.057325078076589944,0.0,1.0764432909959347,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.029899068631723775,-0.040176637426049586,-0.292274744423409,-0.28880839593846575,-0.31165945144480306,-0.13087554898071885,-0.0648991983099903,-0.03989907541479238,-0.12643133815784646,-0.25479347221430654,0.0,-0.43924169538475805,-0.6120096963330947,0.5009450191719697,1
-0.2449807920318167,0.0,-0.029951268435107217,-0.04052922439896637,-0.04429602400600198,-0.03405336248027581,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.5138028668126596,-0.12669411465725644,-0.2551887069580312,-0.15663149654149727,-0.24630163249618237,0.10601172929161279,-0.17224520854689906,0.010296645435647076,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,-0.7932554813168889,0.36095096997662734,0.2677872436846472,-0.2863098104464843,-0.5422229327949118,0.057325078076589944,0.0,-0.9289853059279987,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.029951268435107217,-0.04052922439896637,-0.34656232328380726,-0.31953750081065424,-0.3600504611451036,-0.13087554898071885,-0.0648991983099903,-0.04429602400600198,-0.12669411465725644,-0.48321741566286086,0.0,-0.43924169538475805,-0.2631692994290676,0.5839551901883123,1
-0.2449807920318167,0.0,-0.029925168533415498,-0.04052922439896637,-0.04429602400600198,-0.03405336248027581,-0.38383581279339624,-0.1799211788990219,-0.2528401300323771,-0.5138028668126596,-0.12665031857402143,-0.2552597099903172,-0.15663149654149727,-0.24630163249618237,0.10601172929161279,-0.17224520854689906,0.010296645435647076,-0.23593848915081578,0.0,-0.12770135304986885,-0.230005445744876,0.023831709739134004,0.17060458091140182,0.2677872436846472,-0.2863098104464843,-0.5422229327949118,0.057325078076589944,0.0,1.0764432909959347,-0.12822812257859,-0.1933288618331376,-0.16489491297879383,-0.10560500157131443,-0.029925168533415498,-0.04052922439896637,-0.31941853385360813,-0.31953750081065424,-0.31165945144480306,-0.13087554898071885,-0.0648991983099903,-0.04429602400600198,-0.12665031857402143,-0.48321741566286086,0.0,-0.7304989873024913,0.08567109747495943,0.14815179235251313,1
