state,author_is_collaborator,prev_PRs,additions,deletions,changed_files,commits,comments,review_comments,title_length,description_length,has_description,title_words,body_words,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,assignees_count,file_types_count,directories_count,total_changes,test_files_count,test_changes,doc_files_count,config_files_count,files_added,files_deleted,files_modified,files_changed,change_num,segs_added,segs_deleted,segs_changed,is_core_member,lines_added,lines_deleted,review_count,approval_count,change_request_count,reviewer_count,is_fork,label_count,time_to_close_days,response_time_days,merged
-0.4472135954999579,0.36342189215581566,0.8393224167955761,-0.08323374071136215,-0.24330216587757714,-0.17997725231287062,-0.23162698583924013,-0.20851441405707474,3.8032053275988367,-0.4951989556947349,-0.7416619104916347,0.09166984970282081,-0.6985006985010477,-0.7706959149561374,-1.558387444947959,-0.447213595499958,-0.26726124191242434,3.7416573867739413,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.05499789184986719,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.08323374071136215,-0.24330216587757714,4.925526174515821,-0.0916698497028211,-0.0916698497028211,5.254702467028666,0.09166984970282081,0.7703288865196433,1.6600145700604172,9.550205304242677,0
-0.4472135954999579,0.36342189215581566,-0.9700925411879586,-0.09394929949867878,-0.24330216587757714,0.035995450462574144,0.5513374733356562,0.2680899609305247,-0.2571562321152238,-1.082907606409365,-0.6140106847685703,0.09166984970282081,-1.079501079501619,-0.693285348345692,-1.558387444947959,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,0.5948135926900532,1.1180339887498947,-0.11222703914486681,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,0.8233869695926184,0.1217528803683442,0.5513374733356562,-0.11985597567944631,0.0,0.8233869695926184,-0.9045340337332908,-0.09394929949867878,-0.24330216587757714,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,-0.477297141282938,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,-0.4913684043223598,-0.0648642113616765,4.293168496700354,-0.17997725231287062,-0.23162698583924013,-0.44681660155087444,-0.2571562321152238,-1.4094124123619374,-0.1813227638111708,0.09166984970282081,-1.079501079501619,-0.09611812020796975,0.6416889479197477,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,0.2025332709776311,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.0648642113616765,4.293168496700354,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,-0.5440561311786826,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,-0.37777284642204817,-0.09548009361115259,-0.24330216587757714,-0.17997725231287062,-0.23162698583924013,-0.20851441405707474,-0.2571562321152238,0.28841257859143876,-0.21282111821036848,0.09166984970282081,-0.31750031750047614,-0.1956459915642568,0.6416889479197477,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.12040263161558105,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.09548009361115259,-0.24330216587757714,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,-0.556541283059593,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,-0.7591293622302371,-0.09509739508303414,-0.3596219264564985,-0.17997725231287062,-0.23162698583924013,-0.20851441405707474,-0.2571562321152238,1.0720241128776125,-0.26587097825112244,0.09166984970282081,0.8255008255012384,-0.21776329631009836,0.6416889479197477,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.1224465297332596,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.09509739508303414,-0.3596219264564985,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,-0.5926397666393081,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,-0.9457506359236062,-0.09548009361115259,-0.24330216587757714,-0.17997725231287062,0.15985524374820806,-0.44681660155087444,-0.2571562321152238,-0.16869414974216254,-0.17800714755862368,0.09166984970282081,-0.31750031750047614,-0.09611812020796975,0.6416889479197477,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.12040263161558105,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,0.15985524374820806,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.09548009361115259,-0.24330216587757714,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,-0.6543189391839107,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,-0.9619785727665078,-0.09548009361115259,-0.3596219264564985,-0.17997725231287062,-0.23162698583924013,-0.44681660155087444,-0.2571562321152238,1.855635647163786,0.1253717395494381,0.09166984970282081,1.20650120650181,0.26881740809841603,0.6416889479197477,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.12449042785093817,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.09548009361115259,-0.3596219264564985,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,-1.797434068545834,-0.0757645677812389,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,1.3099325852397241,-0.09548009361115259,-0.3596219264564985,-0.17997725231287062,-0.23162698583924013,-0.20851441405707474,-0.2571562321152238,1.3985289188301848,-0.15811345004334093,0.09166984970282081,1.968501968502953,-0.09611812020796975,0.6416889479197477,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.12449042785093817,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,1.1055415967851332,-0.09548009361115259,-0.3596219264564985,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,1.012668272920382,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,-0.6942176148586305,-0.09548009361115259,-0.3596219264564985,-0.17997725231287062,-0.23162698583924013,-0.44681660155087444,-0.2571562321152238,0.15781065621040982,-0.9356254612656413,0.09166984970282081,0.8255008255012384,-1.002927614787474,-1.558387444947959,2.2360679774997902,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.12449042785093817,3.371181523570759,-0.0511182602578126,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.09548009361115259,-0.3596219264564985,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,0.6478950132595692,-0.15880654414997303,0
-0.4472135954999579,0.36342189215581566,-0.4426845937936548,-0.09471469655491568,-0.24330216587757714,-0.17997725231287062,-0.23162698583924013,-0.44681660155087444,-0.2571562321152238,0.22311161740092428,-0.7897383461535679,0.09166984970282081,0.4445004445006669,-0.8370478291936622,-1.558387444947959,-0.447213595499958,-0.26726124191242434,-0.2672612419124244,-0.09166984970282112,-0.1856953381770519,0.0,-0.32028424221772106,-0.22360679774997907,-0.11631483538022393,-0.11624763874381927,-0.09201286846406269,-0.13018891098082386,-0.15732919388188812,-0.11985597567944631,0.0,-0.411693484796309,-0.23459701339266334,-0.23162698583924013,-0.11985597567944631,0.0,-0.411693484796309,-0.9045340337332908,-0.09471469655491568,-0.24330216587757714,-0.25015807191061085,-0.0916698497028211,-0.0916698497028211,-0.2765632877383508,0.09166984970282081,0.7703288865196433,0.6030342230870697,-0.15880654414997303,0
