state,author_is_collaborator,prev_PRs,additions,deletions,changed_files,commits,comments,review_comments,title_length,description_length,has_description,title_words,body_words,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,assignees_count,file_types_count,directories_count,total_changes,test_files_count,test_changes,doc_files_count,config_files_count,files_added,files_deleted,files_modified,files_changed,change_num,segs_added,segs_deleted,segs_changed,is_core_member,lines_added,lines_deleted,review_count,approval_count,change_request_count,reviewer_count,is_fork,label_count,time_to_close_days,response_time_days,merged
-0.2672612419124244,0.348561798111617,1.2167353408499668,-0.25109021555152733,-0.15498137194356906,-0.15306626610977972,-0.04225786157390114,-1.1655727701175003,-0.14049519444215172,0.28091719309971247,-0.1330732788393518,-0.5645186610567614,0.0656504729508477,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,-0.8597269536210952,0.0,-0.21815642906304092,1.194409679050284,0.9489593657845166,-0.281514403011094,-0.1751423610260147,-0.16737904404457074,-0.09713841663102048,-0.25166577683893604,-0.24900574658474214,-0.12218445473163601,0.027716680222128334,-0.07060485015495595,-0.04225786157390114,-0.24900574658474214,-0.12218445473163601,0.027716680222128334,0.0,-0.25109021555152733,-0.15498137194356906,0.02840954948635683,0.5259237061407777,-0.09166984970282112,0.35410557843783247,0.16012815380508727,-0.8736728276020896,-0.3841110286591272,-0.318721664190738,1
-0.2672612419124244,0.348561798111617,-0.761565345528697,-0.23697621459219434,-0.16721528002666386,-0.32799914166381366,-0.04225786157390114,-1.1655727701175003,-0.14049519444215172,-1.0227869074735392,-0.1330732788393518,-0.5645186610567614,-1.178253225065215,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,1.1631599960755994,0.0,-0.21815642906304092,-0.5750861417649514,-0.6701182251274549,-0.26705642262144946,-0.1751423610260147,-0.16737904404457074,-0.37141159300096077,-0.25166577683893604,-0.24900574658474214,-0.12218445473163601,-0.5044435800427364,-0.554752394074654,-0.04225786157390114,-0.24900574658474214,-0.12218445473163601,-0.5044435800427364,0.0,-0.23697621459219434,-0.16721528002666386,1.1647915289406288,0.5259237061407777,-0.09166984970282112,0.35410557843783247,0.16012815380508727,-0.8736728276020896,-0.3820682959173358,-0.31497039215705364,1
-0.2672612419124244,-2.8689317229186955,-1.2923289443132167,-0.22671148662177038,-0.17277614733716148,-0.37173236055232217,-0.1397760036675192,0.46080783934877917,-0.14049519444215172,0.28091719309971247,-0.1330732788393518,-0.5645186610567614,-0.3489840930545065,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,-0.8597269536210952,0.0,-0.21815642906304092,-0.5750861417649514,-0.6701182251274549,-0.25456998501221095,-0.1751423610260147,-0.16737904404457074,-0.5085481811859309,-0.25166577683893604,0.19041615915303814,-0.12218445473163601,-0.7705237101751687,-0.6757892800545786,-0.1397760036675192,0.19041615915303814,-0.12218445473163601,-0.7705237101751687,0.0,-0.22671148662177038,-0.17277614733716148,-1.1079724299679152,-1.901416476047427,-0.09166984970282112,-1.8823507064326885,0.16012815380508727,0.8173068387245352,-0.38513971202467334,-0.3192378942871166,0
-0.2672612419124244,-2.8689317229186955,-1.2923289443132167,-0.22671148662177038,-0.17277614733716148,-0.37173236055232217,-0.0747639089384405,2.0871884488150583,-0.14049519444215172,0.28091719309971247,-0.1228346384833829,1.7714206260746652,-0.3489840930545065,-0.12324281123027717,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,-0.8597269536210952,0.0,-0.21815642906304092,-0.5750861417649514,-0.6701182251274549,-0.25456998501221095,-0.1751423610260147,-0.16737904404457074,-0.5085481811859309,-0.25166577683893604,0.19041615915303814,-0.12218445473163601,-0.7705237101751687,-0.6757892800545786,-0.0747639089384405,0.19041615915303814,-0.12218445473163601,-0.7705237101751687,0.0,-0.22671148662177038,-0.17277614733716148,-1.1079724299679152,-1.901416476047427,-0.09166984970282112,-1.8823507064326885,0.16012815380508727,0.8173068387245352,5.706489034910364,-0.3192378942871166,0
-0.2672612419124244,0.348561798111617,0.7342229783185853,-0.24510245756878,-0.17277614733716148,-0.021866609444254247,-0.1397760036675192,-0.3523824653843606,-0.14049519444215172,-0.8365434645345032,-0.1330732788393518,-0.5645186610567614,0.0656504729508477,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,-0.8597269536210952,0.0,-0.21815642906304092,-0.5750861417649514,-0.6701182251274549,-0.28282876486469805,-0.1751423610260147,-0.16737904404457074,0.5885445242938303,-0.25166577683893604,-0.24900574658474214,-0.12218445473163601,0.42683687542077686,0.29250580778481766,-0.1397760036675192,-0.24900574658474214,-0.12218445473163601,0.42683687542077686,0.0,-0.24510245756878,-0.17277614733716148,0.02840954948635683,0.5259237061407777,-0.09166984970282112,0.35410557843783247,0.16012815380508727,-0.8736728276020896,-0.3845431617549466,-0.3186916895399805,1
-0.2672612419124244,0.348561798111617,0.7342229783185853,-0.2575056705330423,-0.17277614733716148,-0.32799914166381366,-0.1397760036675192,-0.3523824653843606,-0.14049519444215172,0.0325926025143312,-0.1330732788393518,-0.5645186610567614,1.3095541709669103,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,-0.8597269536210952,0.0,-0.21815642906304092,-0.5750861417649514,-0.6701182251274549,-0.30188701174195676,-0.1751423610260147,-0.16737904404457074,-0.37141159300096077,-0.25166577683893604,-0.24900574658474214,-0.12218445473163601,-0.5044435800427364,-0.554752394074654,-0.1397760036675192,-0.24900574658474214,-0.12218445473163601,-0.5044435800427364,0.0,-0.2575056705330423,-0.17277614733716148,0.02840954948635683,0.5259237061407777,-0.09166984970282112,0.35410557843783247,0.16012815380508727,-0.8736728276020896,-0.38483584154095973,-0.31906248707157286,1
-0.2672612419124244,0.348561798111617,-0.0860480379847631,-0.25365639754413327,-0.12717703539108088,-0.37173236055232217,-0.0747639089384405,-0.3523824653843606,-0.14049519444215172,-0.33989428336374067,-0.1330732788393518,-0.5645186610567614,-0.7636186590598607,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,1.1631599960755994,0.0,-0.21815642906304092,-0.5750861417649514,-0.6701182251274549,-0.26902796540185553,-0.1751423610260147,-0.16737904404457074,-0.5085481811859309,-0.25166577683893604,-0.24900574658474214,-0.12218445473163601,-0.6374836451089526,-0.6757892800545786,-0.0747639089384405,-0.24900574658474214,-0.12218445473163601,-0.6374836451089526,0.0,-0.25365639754413327,-0.12717703539108088,0.02840954948635683,0.5259237061407777,-0.09166984970282112,0.35410557843783247,0.16012815380508727,0.8173068387245352,-0.3474373906487847,-0.3184885280181799,1
-0.2672612419124244,0.348561798111617,1.2167353408499668,2.9292646672848344,0.4500409914385735,1.6399957083190684,-0.04225786157390114,-0.3523824653843606,1.2943493445415255,0.777566374270475,-0.1330732788393518,-0.5645186610567614,0.8949196049615561,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,1.1631599960755994,0.0,-0.21815642906304092,1.194409679050284,2.0283444263924975,4.908243375944495,-0.1751423610260147,-0.16737904404457074,2.3713201706984424,0.31814352921148525,1.0692599706285988,-0.12218445473163601,2.821558046612668,2.834280413363233,-0.04225786157390114,1.0692599706285988,-0.12218445473163601,2.821558046612668,0.0,2.9292646672848344,0.4500409914385735,2.3011735083949008,0.5259237061407777,-0.09166984970282112,2.5905618633083534,0.16012815380508727,-0.8736728276020896,-0.31516169683473905,-0.31789347569203175,1
-0.2672612419124244,0.348561798111617,0.058705670774651324,-0.15015372384235823,-0.09714835191439367,-0.32799914166381366,-0.1397760036675192,-0.3523824653843606,-0.14049519444215172,-1.395273793351611,-0.1330732788393518,-0.5645186610567614,-1.178253225065215,-0.129962702791361,-0.22941573387056183,1.6583123951777001,-0.1856953381770519,-0.13018891098082386,1.1631599960755994,0.0,-0.21815642906304092,-0.5750861417649514,-0.6701182251274549,-0.09224629609211088,-0.1751423610260147,-0.16737904404457074,-0.37141159300096077,-0.25166577683893604,-0.24900574658474214,-0.12218445473163601,-0.5044435800427364,-0.554752394074654,-0.1397760036675192,-0.24900574658474214,-0.12218445473163601,-0.5044435800427364,0.0,-0.15015372384235823,-0.09714835191439367,0.02840954948635683,0.5259237061407777,-0.09166984970282112,0.35410557843783247,0.16012815380508727,0.8173068387245352,-0.36643833452133573,-0.29459984153672997,1
-0.2672612419124244,0.348561798111617,-0.2790529829973157,5.4740618099524445,-0.16832745348876338,-0.10933304722127123,-0.10726995630297984,-0.3523824653843606,-0.14049519444215172,0.09467375016067651,-0.1330732788393518,-0.5645186610567614,-0.3489840930545065,-0.129962702791361,-0.22941573387056183,-0.6030226891555273,-0.1856953381770519,-0.13018891098082386,-0.8597269536210952,0.0,-0.21815642906304092,1.194409679050284,0.4092668354805261,8.507623312039184,-0.1751423610260147,-0.16737904404457074,-0.23427500481599065,1.457762141312328,2.3875256878419395,-0.12218445473163601,-0.6374836451089526,0.050432035824968593,-0.10726995630297984,2.3875256878419395,-0.12218445473163601,-0.6374836451089526,0.0,5.4740618099524445,-0.16832745348876338,0.02840954948635683,0.5259237061407777,-0.09166984970282112,0.35410557843783247,0.16012815380508727,0.8173068387245352,-0.3742709620887865,-0.3047423752152562,1
